model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,8,4,10.0,balanced,103,17,0.6592729850927863,0.6969904240766074,0.24412370042157577,0.22784382024384325,0.39285714285714285,0.6470588235294118,0.6744186046511628
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,8,5,10.0,balanced,102,17,0.6582170662953336,0.6643598615916955,0.2513638573412475,0.23328926220891127,0.34375,0.6470588235294118,0.5764705882352941
Logistic_single_no_coords,random,False,Egernia mcpheei,1,1,0.01,,103,2,0.09536648403917392,0.6485148514851484,0.04849137931034483,0.019027771676100255,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,1,2,0.01,,103,2,0.09415020675421686,0.9702970297029703,0.3333333333333333,0.018984785948082235,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,1,3,0.01,,103,2,0.09777105042484018,0.17326732673267325,0.01719298245614035,0.019108338786857845,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,1,4,0.01,,102,2,0.09532427368392263,0.88,0.10989010989010989,0.019183220618390923,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,1,5,0.01,,102,1,0.05662212536660466,0.9603960396039604,0.2,0.00974218548682982,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,2,1,0.01,balanced,103,2,0.5302486163079665,0.6930693069306931,0.04905437352245863,0.17213834752610704,0.0,0.0,0.8811881188118812
Logistic_single_no_coords,random,False,Egernia mcpheei,2,2,0.01,balanced,103,2,0.5664659068273166,0.9653465346534653,0.29166666666666663,0.18908809819760217,0.14814814814814814,1.0,0.7722772277227723
Logistic_single_no_coords,random,False,Egernia mcpheei,2,3,0.01,balanced,103,2,0.5243699358582926,0.24752475247524752,0.01880607315389924,0.1700783733447796,0.0,0.0,0.801980198019802
Logistic_single_no_coords,random,False,Egernia mcpheei,2,4,0.01,balanced,102,2,0.6169130711453336,0.86,0.09453781512605042,0.21256555613305367,0.11428571428571428,1.0,0.69
Logistic_single_no_coords,random,False,Egernia mcpheei,2,5,0.01,balanced,102,1,0.608645582995449,0.9702970297029703,0.25,0.20897129748219437,0.07142857142857142,1.0,0.7425742574257426
Logistic_single_no_coords,random,False,Egernia mcpheei,3,1,0.1,,103,2,0.09425336640940024,0.6683168316831682,0.051515151515151514,0.01903211252575431,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,3,2,0.1,,103,2,0.08459181853392125,0.9702970297029703,0.3333333333333333,0.018587137532770817,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,3,3,0.1,,103,2,0.10902686769770668,0.21287128712871284,0.017989002356637862,0.019580595461135407,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,3,4,0.1,,102,2,0.08914286042295406,0.88,0.10989010989010989,0.018987747523612274,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,3,5,0.1,,102,1,0.050040424009148265,0.9603960396039604,0.2,0.009391597155568148,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,4,1,0.1,balanced,103,2,0.41554106601728413,0.6237623762376238,0.03754813863928113,0.12890614078949905,0.0,0.0,0.8712871287128713
Logistic_single_no_coords,random,False,Egernia mcpheei,4,2,0.1,balanced,103,2,0.47804050548242544,0.9653465346534653,0.29166666666666663,0.15725206047195495,0.14285714285714285,1.0,0.7623762376237624
Logistic_single_no_coords,random,False,Egernia mcpheei,4,3,0.1,balanced,103,2,0.47108679179568647,0.46039603960396036,0.026120660599932594,0.14669838725838194,0.0,0.0,0.8316831683168316
Logistic_single_no_coords,random,False,Egernia mcpheei,4,4,0.1,balanced,102,2,0.6163049087296049,0.8,0.06777777777777777,0.2050081506302826,0.1111111111111111,1.0,0.68
Logistic_single_no_coords,random,False,Egernia mcpheei,4,5,0.1,balanced,102,1,0.5962764453270217,0.9801980198019802,0.3333333333333333,0.20090065331300255,0.05714285714285714,1.0,0.6732673267326733
Logistic_single_no_coords,random,False,Egernia mcpheei,5,1,1.0,,103,2,0.10070449270374474,0.6633663366336634,0.04380952380952381,0.019477788282947123,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,5,2,1.0,,103,2,0.07350390479097409,0.9702970297029703,0.3333333333333333,0.01796952871097621,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Egernia mcpheei,5,3,1.0,,103,2,0.13245044195294767,0.2821782178217822,0.019710531327366214,0.021901558319163874,0.0,0.0,1.0
