model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,random,True,16,2,0.8,0.1,5,300,1.0,824,51,0.19048611378078514,0.8673363265099053,0.3730764061675374,0.05014424517275863,0.35443037974683544,0.27450980392156865,0.981888745148771
XGBoost_multi_interactions_with_coords,random,True,16,3,0.8,0.1,5,300,1.0,824,53,0.17889389888926568,0.8943787778675083,0.40748057702543455,0.04945403264795403,0.2465753424657534,0.16981132075471697,0.9857328145265889
XGBoost_multi_interactions_with_coords,random,True,16,4,0.8,0.1,5,300,1.0,816,48,0.11597553317952503,0.9466688368055555,0.6558868302125856,0.033745558832304456,0.5517241379310345,0.5,0.98046875
XGBoost_multi_interactions_with_coords,random,True,16,5,0.8,0.1,5,300,1.0,816,48,0.1491188670669591,0.898193359375,0.5030435160495468,0.04035917694793758,0.410958904109589,0.3125,0.9869791666666666
XGBoost_multi_interactions_with_coords,random,True,17,1,1.0,0.03,3,100,0.8,824,51,0.15415885487564246,0.8921061309387921,0.4827098216165715,0.04244774470276692,0.2033898305084746,0.11764705882352941,0.9974126778783958
XGBoost_multi_interactions_with_coords,random,True,17,2,1.0,0.03,3,100,0.8,824,51,0.17625649544002295,0.8498972680922303,0.3116582434808333,0.04869857835236384,0.22535211267605634,0.1568627450980392,0.9844760672703752
XGBoost_multi_interactions_with_coords,random,True,17,3,1.0,0.03,3,100,0.8,824,53,0.16208553925230829,0.896336539167462,0.475273345727899,0.04508797145494013,0.1694915254237288,0.09433962264150944,0.9987029831387808
XGBoost_multi_interactions_with_coords,random,True,17,4,1.0,0.03,3,100,0.8,816,48,0.13885924832853994,0.9352756076388888,0.48060618192837834,0.038924247321464794,0.0784313725490196,0.041666666666666664,0.9986979166666666
XGBoost_multi_interactions_with_coords,random,True,17,5,1.0,0.03,3,100,0.8,816,48,0.15040272085461528,0.8919406467013888,0.5031877052222589,0.04085898486723602,0.2807017543859649,0.16666666666666666,0.9986979166666666
XGBoost_multi_interactions_with_coords,random,True,18,1,1.0,0.03,3,100,1.0,824,51,0.1574337596209198,0.8898739314613296,0.44952211699781885,0.043575845339634295,0.038461538461538464,0.0196078431372549,1.0
