model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,spatial,True,20,2,1.0,0.03,3,300,1.0,824,49,0.15662727021804926,0.8799341672152732,0.40332613776827403,0.04336493215549986,0.20689655172413793,0.12244897959183673,0.9961290322580645
XGBoost_multi_interactions_with_coords,spatial,True,20,3,1.0,0.03,3,300,1.0,816,53,0.15232474185752318,0.9015554291649152,0.5128480674015677,0.04263616741929143,0.26865671641791045,0.16981132075471697,0.9934469200524246
XGBoost_multi_interactions_with_coords,spatial,True,20,4,1.0,0.03,3,300,1.0,816,45,0.13674254707549185,0.9118172647355526,0.4819511737078814,0.03782393161574556,0.3333333333333333,0.2222222222222222,0.993514915693904
XGBoost_multi_interactions_with_coords,spatial,True,20,5,1.0,0.03,3,300,1.0,824,55,0.15889669340921816,0.8941127792883319,0.5360409984501645,0.04403139207196093,0.3235294117647059,0.2,0.9973992197659298
XGBoost_multi_interactions_with_coords,spatial,True,21,1,1.0,0.03,5,100,0.8,824,48,0.14570999368447443,0.8956722508591065,0.5103462758889713,0.039757378996311765,0.36923076923076925,0.25,0.9935567010309279
XGBoost_multi_interactions_with_coords,spatial,True,21,2,1.0,0.03,5,100,0.8,824,49,0.1553230085133279,0.876958525345622,0.40935868644971735,0.04257547844072422,0.28125,0.1836734693877551,0.9922580645161291
XGBoost_multi_interactions_with_coords,spatial,True,21,3,1.0,0.03,5,100,0.8,816,53,0.14863183122564486,0.9115705136130963,0.5326781809976673,0.042242008472427414,0.34285714285714286,0.22641509433962265,0.9934469200524246
XGBoost_multi_interactions_with_coords,spatial,True,21,4,1.0,0.03,5,100,0.8,816,45,0.13120264102129395,0.9267906038334054,0.5036036585640722,0.03641890103512024,0.3880597014925373,0.28888888888888886,0.9883268482490273
XGBoost_multi_interactions_with_coords,spatial,True,21,5,1.0,0.03,5,100,0.8,824,55,0.15440633602683487,0.9089254048941955,0.5768534686212995,0.042506143488501985,0.3235294117647059,0.2,0.9973992197659298
XGBoost_multi_interactions_with_coords,spatial,True,22,1,1.0,0.03,5,100,1.0,824,48,0.14541282531577873,0.8900343642611683,0.5202547939333083,0.039537936974396726,0.417910447761194,0.2916666666666667,0.9935567010309279
XGBoost_multi_interactions_with_coords,spatial,True,22,2,1.0,0.03,5,100,1.0,824,49,0.1556290233702835,0.8735088874259382,0.4277980703457773,0.042393738735618074,0.28125,0.1836734693877551,0.9922580645161291
XGBoost_multi_interactions_with_coords,spatial,True,22,3,1.0,0.03,5,100,1.0,816,53,0.15348704494805884,0.9066618858033086,0.5186140673158486,0.043053444572120826,0.3611111111111111,0.24528301886792453,0.9921363040629095
